ProductID,Product,Category,Sub_category,ProductBrand,Price  ,Market_price,Type,Rating
639,Mint Seasoning,"Foodgrains, Oil & Masala",Masalas & Spices,Orika,59.25,79,Herbs & Seasoning,3.1
640,Cranberry Kombucha,Gourmet & World Food,Drinks & Beverages,Toyo Kombucha,95,95,"Aerated, Still, Sparkling",
641,Nomarks - Antimarks Soap For Normal Skin,Beauty & Hygiene,Health & Medicine,Bajaj,35,35,Bathing Bars & Soaps,4.4
642,M1 Perfume Spray - For Men,Beauty & Hygiene,Men's Grooming,Engage,231,420,Men's Deodorants,4.3
643,"Passiflora Herb Powder - Supports Low Stress, Strain & Low Blood Pressure",Beauty & Hygiene,Health & Medicine,Bixa Botanical,295,295,Ayurveda,
644,Zeb Rise Wired 1200 DPI USB Optical High Precision Mouse,Cleaning & Household,Stationery,Zebronics,168,229,Electronic Accessories,
645,Glass Cleaner,Cleaning & Household,All Purpose Cleaners,Excel Plus,129,129,"Kitchen, Glass & Drain",3.8
646,Aika Snack Bowl Set,"Kitchen, Garden & Pets",Crockery & Cutlery,Craftel,159,245,Glassware,3.9
647,Hyderabadi Dum Biryani Masala,Gourmet & World Food,Cooking & Baking Needs,As Chefs Cook,139.5,155,"Curry Paste, Coconut Milk",3.9
648,Mogo Mogo Fruit Green Tea Make Brew Iced Tea or Hot Tea,Gourmet & World Food,Drinks & Beverages,TGL Co.,449.25,599,Gourmet Tea & Tea Bags,
649,"Cat Treats - Salmon Rings, Purr-Fect","Kitchen, Garden & Pets",Pet Food & Accessories,Kittos,99,99,Pet Meals & Treats,3.3
650,Breakfast Protein Variety Bar - Almond Coconut,Gourmet & World Food,Cereals & Breakfast,Yoga bar,290,290,Cereal & Granola Bars,3.8
651,Medium Wire Hooks,"Kitchen, Garden & Pets",Storage & Accessories,Command,219,249,Wall Hooks & Hangers,
652,Intense Gel Lime  Fresh,Cleaning & Household,All Purpose Cleaners,Wc Net,175,175,Imported Cleaners,
653,Cashew/Kaju Whole Small W320 500g + Raisins/Kishmish - Indian 500g,"Foodgrains, Oil & Masala",Dry Fruits,bb Popular,604,1000,Other Dry Fruits,
654,Tahini,"Foodgrains, Oil & Masala",Masalas & Spices,Bechef,260,325,Cooking Pastes,3.3
655,Atta Noodles - Masala,Snacks & Branded Foods,"Noodle, Pasta, Vermicelli",Top Ramen ,80,80,Instant Noodles,4.1
656,Original Deodorant For Women,Beauty & Hygiene,Fragrances & Deos,Dove,143,220,Women's Deodorants,4.2
657,Noodles - Medium Egg,Snacks & Branded Foods,"Noodle, Pasta, Vermicelli",Blue Dragon,275,275,Instant Noodles,4
658,Happy Chef Pasta- Penne Rigate 500g +Sauce - Arrabiata 270g +Borges Olive Oil 1L,Gourmet & World Food,"Sauces, Spreads & Dips",bb Combo,912,1704,Pastas & Spaghetti,
659,Blemishes & Acne Control Sheet Mask (Pack of 6),Beauty & Hygiene,Skin Care,Mirabelle,425.73,774,Face Care,
660,"Super Tight Plastic Container - Printed, Assorted Colour","Kitchen, Garden & Pets",Storage & Accessories,JOYO,209,342,Containers Sets,3.6
661,Under Eye Gel,Beauty & Hygiene,Skin Care,Organic Harvest,505.75,595,Eye Care,2
662,Dates Pickle,Snacks & Branded Foods,Pickles & Chutney,Double Horse,150,150,Other Veg Pickle,4.3
663,Instant Noodles - Pepper Crab Flavor,Gourmet & World Food,"Pasta, Soup & Noodles",Koka,45,50,Imported Noodles,4.2
664,"Confeito Rainbow Vermicelli, Sprinkles",Gourmet & World Food,Cooking & Baking Needs,Wow Confetti,128.25,135,"Baking, Cake Decorations",3
665,Aroma Oil,Cleaning & Household,Fresheners & Repellents,Soulflower,1500,1500,Air Freshener,
666,Honey - Weight Watchers,Snacks & Branded Foods,"Spreads, Sauces, Ketchup",Future Organics,550,550,Honey,5
667,Adhesive - All Fix Clear & Non Staining All Purpose,Cleaning & Household,Stationery,Pidilite,66.5,70,"Scissor, Glue & Tape",4.3
668,Amaranth Grains,Gourmet & World Food,Cooking & Baking Needs,GoodDiet,147,245,Quinoa & Grains,
669,Garlic Treat,Snacks & Branded Foods,Snacks & Namkeen,FruitTreat,90,90,Namkeen & Savoury Snacks,
670,Steel Lunch/Tiffin Box With 4 Containers - 8X4,"Kitchen, Garden & Pets",Steel Utensils,BB Home,349,599,Steel Lunch Boxes,
671,"Disposable Bamboo Wood Skewers/Pickers - For Use With Barbecue, 8 Inch","Kitchen, Garden & Pets",Kitchen Accessories,Bamboooz,99,250,Kitchen Tools & Other Accessories,3.7
672,Gulab Jamun - Gol M Gol,Snacks & Branded Foods,Ready To Cook & Eat,Bikaji,230,230,"Tinned, Packed Sweets",3.6
673,Aloe Vera Kanti - Body Cleanser Soap,Beauty & Hygiene,Bath & Hand Wash,Patanjali,15,15,Shower Gel & Body Wash,4.2
674,Refillable Gas Lighter With Flame (27.5cm),"Kitchen, Garden & Pets",Kitchen Accessories,Fackelmann,185,199,Lighters,3.2
675,"Garbage Bags - Compostable, 100% Corn Starch, Large, Green, Mono-Carton(24x32 Inches)",Cleaning & Household,"Disposables, Garbage Bag",BB Home,450,540,Garbage Bags,4
676,"Focus - Super Dog Food, For Adults","Kitchen, Garden & Pets",Pet Food & Accessories,Drools,3612.5,4250,Pet Meals & Treats,3.3
677,Room Air Freshener Spray - Rose Garden,Cleaning & Household,Fresheners & Repellents,Odonil ,119.2,149,Air Freshener,4
678,Toilet Cleaner Clinging Bleach Gel,Cleaning & Household,All Purpose Cleaners,Clorox,225,300,Toilet Cleaners,3.5
679,Organic - Sambar Powder,"Foodgrains, Oil & Masala",Organic Staples,Organic Tattva,57,60,Organic Masalas & Spices,4
680,Choco Delite Bar,Snacks & Branded Foods,Breakfast Cereals,RiteBite Max Protein,420,420,Granola & Cereal Bars,4
681,Pain Relief Cream,Beauty & Hygiene,Health & Medicine,Moov,112.5,125,Everyday Medicine,4.3
682,Luna Water/Juice/Whisky Tumbler,"Kitchen, Garden & Pets",Crockery & Cutlery,Pasabahce,499,684,Glassware,3.5
683,Marvel Avengers Small 304 Stainless Steel Lunch Box/Tiffin Box - HMHTLB 73357-AV,"Kitchen, Garden & Pets",Storage & Accessories,Hm International,349,399,Lunch Boxes,
684,Silicone Pacifier Step 2 - Purple Flower,Baby Care,Baby Accessories,Pigeon Baby,249,249,Soothers & Teethers,3
685,Olive Oil,Beauty & Hygiene,Skin Care,ST. D'VENCE,299,299,Aromatherapy,
686,"Cerelac Baby Cereal with Milk - Wheat Apple, From 6-12 Months, Rich in Iron",Baby Care,Baby Food & Formula,Nestle ,199,199,Baby Food,4.4
687,Rockers - Chocolate laddu,Snacks & Branded Foods,Indian Mithai,MISHT,299,299,Fresh Sweets,4.2
688,Muffin/Cup Cake - Vanilla,"Bakery, Cakes & Dairy",Cakes & Pastries,Fresho Signature,159,159,Muffins & Cup Cakes,
689,Gunpowder Temple of Heaven Hand Rolled Green Tea,Gourmet & World Food,Drinks & Beverages,TGL Co.,539.1,1198,Gourmet Tea & Tea Bags,
690,Cool Wind Eau De Toilette Deodorant,Beauty & Hygiene,Men's Grooming,Nike,223.2,279,Men's Deodorants,
691,Sausage - Chicken Piri Piri,"Eggs, Meat & Fish","Sausages, Bacon & Salami",La Carne,325,325,Chicken Sausages,
692,"Kesari Shakti Kalp Chyawanprash - Immunity Booster With Gold, Silver & Saffron",Beauty & Hygiene,Health & Medicine,Baidyanath,450,450,Ayurveda,
693,Immuniveda Golden Turmeric Milk Mix - Immunity Booster,Gourmet & World Food,Drinks & Beverages,Saffola,798,798,Health Drinks,3.7
694,"Air Freshener - Lavender Flavoured, Paper, BB1100",Cleaning & Household,Fresheners & Repellents,Kuxuna,58,58,Air Freshener,4.3
695,Edam Ball Cheese - Diced,Gourmet & World Food,Dairy & Cheese,Fresho Signature,342,380,International Cheese,
696,Green Chilly - Chopped,Fruits & Vegetables,Cuts & Sprouts,Fresho,18,22.5,Cut & Peeled Veggies,
697,Channa Masala,"Foodgrains, Oil & Masala",Masalas & Spices,bb Royal,21,35,Powdered Spices,4.1
698,Red Pasta Sauce,Snacks & Branded Foods,Ready To Cook & Eat,Weikfield,40,40,Breakfast & Snack Mixes,4
699,100% Pure Honey - Worlds No.1 Honey Brand With No Sugar Adulteration,Snacks & Branded Foods,"Spreads, Sauces, Ketchup",Dabur,138,170,Honey,4.2
700,Disney Cinderella Princess PVC Embossed Pencil Bag - HMHTPB 72231-CIN,Cleaning & Household,Stationery,Hm International,160,199,Exam Pads & Pencil Box,1
701,Prosto-8 Tablet,Beauty & Hygiene,Health & Medicine,Meghdoot,150,150,Ayurveda,
702,Exfoliating Walnut Scrub,Beauty & Hygiene,Skin Care,Everyuth Naturals,161.25,215,Face Care,4.3
703,"Accurate Seal Plastic Tea, Coffee, Sugar Storage Container/Canister - Blue","Kitchen, Garden & Pets",Storage & Accessories,Asian,129,252,Containers Sets,4
704,Mousepad With Gel & Wrist Support,Cleaning & Household,Stationery,KCL,87,150,Electronic Accessories,
705,Premium Raw Organic Holy Basil Seeds,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Happilo,99,165,Roasted Seeds & Nuts,3.9
706,"Namkeen - Murku, Ribbon",Snacks & Branded Foods,Snacks & Namkeen,Sanjay ,55,55,Namkeen & Savoury Snacks,4.2
707,Organic - Green Peas/Ona Batani,"Foodgrains, Oil & Masala",Organic Staples,bb Royal,135,199,Organic Dals & Pulses,3.9
708,Chewy Mints - Lemon,Snacks & Branded Foods,Chocolates & Candies,Doublemint,50,50,Mints & Chewing Gum,4.1
709,Plain Container Jumbo Combo Set - Blue,"Kitchen, Garden & Pets",Storage & Accessories,Suvidha,469,469,Containers Sets,1
710,Nacho Crisps - Cheese & Herbs,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Cornitos,13.4,20,Nachos & Chips,4.2
711,Syrup - Peach,Gourmet & World Food,Drinks & Beverages,Monin,895,895,Cocktail Mixes,
712,Disney Frozen 304 Stainless Steel Lunch Box/Tiffin Box - HMWWLB 85274-FZ,"Kitchen, Garden & Pets",Storage & Accessories,Hm International,599,699,Lunch Boxes,1
713,Jack Fruit Chips,Snacks & Branded Foods,Snacks & Namkeen,A-1 Chips,120,120,Namkeen & Savoury Snacks,3.9
714,Organic Sona Masoori White Rice/Akki,"Foodgrains, Oil & Masala",Organic Staples,bb Royal,619,875,"Organic Rice, Other Rice",
715,Pet Food - Variety Stix,"Kitchen, Garden & Pets",Pet Food & Accessories,Jerhigh,440,440,Pet Meals & Treats,
716,Thyme & Rosemary Hair Tonic - Scalp-cleansing Treatment,Beauty & Hygiene,Health & Medicine,Jiva Ayurveda,95,95,Ayurveda,
717,"Deccan Gold - Premium Filter Coffee, 80:20 Blend",Beverages,Coffee,PRISTINE,100,120,Ground Coffee,4.3
718,Multigrain Chips - Dahi Papdi Chaat,Snacks & Branded Foods,Snacks & Namkeen,Too Yumm!,29.75,35,Chips & Corn Snacks,4.1
719,Shikanji & Chaat Savoury Taste Makers,Gourmet & World Food,Cooking & Baking Needs,Cafe Junyali,295,295,"Herbs, Seasonings & Rubs",
720,Value Pack - Blueberry Almond Crisps + California Pistachio Crunch,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Epiphany Snacks,499,499,"Healthy, Baked Snacks",
721,Sensitive - With Anti-Sensitivity & Fluoride Toothpaste,Beauty & Hygiene,Oral Care,Clove,152,160,Toothpaste,
722,"Bucket - Super, Green",Cleaning & Household,Bins & Bathroom Ware,Cello,210,210,Buckets & Mugs,
723,"Eau De Parfum - Hydra Energy, For Men",Beauty & Hygiene,Fragrances & Deos,Wild Stone,299.25,399,Perfume,4
724,Safe Sun Sun Block Cream PA+ - SPF 20,Beauty & Hygiene,Skin Care,Lotus Herbals,142.5,190,Face Care,4
725,Chandan Kesar Haldi Face Pack,Beauty & Hygiene,Skin Care,Vaadi,436.5,485,Face Care,
726,Hazel Nut,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",SAPPHERO,455,455,Dry Fruits & Berries,
727,Pickle - Avakkai,Snacks & Branded Foods,Pickles & Chutney,Mambalam Iyers,57,57,Lime & Mango Pickle,4.1
728,French Lavender Oil & Rose Water Face Wash,Beauty & Hygiene,Skin Care,ST. D'VENCE,310,310,Face Care,3.1
729,Green Moong//Hesaru Kaalu - Split,"Foodgrains, Oil & Masala",Dals & Pulses,Super Saver,130,160,"Toor, Channa & Moong Dal",4.2
730,Bio Papaya Scrub Wash,Beauty & Hygiene,Skin Care,BIOTIQUE,202.5,270,Face Care,4.1
731,"Organic Red Gram/Tur Dal - Split, Skinned","Foodgrains, Oil & Masala",Dals & Pulses,Earthon,135,135,Urad & Other Dals,4
732,"Clothes Storage Laundry Bag - Text Printed, Blue, BB-549",Cleaning & Household,Bins & Bathroom Ware,DP,519,528,"Laundry, Storage Baskets",4
733,Ramen Noodle Soup - Kimchi,Gourmet & World Food,"Pasta, Soup & Noodles",Samyang,110,110,Imported Noodles,4.2
734,Eyeconic Kajal,Beauty & Hygiene,Makeup,Lakme,206.25,275,Eyes,3.9
735,Stainless Steel Water Bottle - Red BB 508,"Kitchen, Garden & Pets",Storage & Accessories,DP,440,440,Water & Fridge Bottles,
736,Nilgiris Green Teabags - Anicca Chamomile,Beverages,Tea,Teamonk,297.5,425,Green Tea,5
737,4mm Aluminium Kadai With Handle - Silver,"Kitchen, Garden & Pets",Cookware & Non Stick,HAZEL,699,999,Kadai & Fry Pans,
738,Select - Chhole Masala,"Foodgrains, Oil & Masala",Masalas & Spices,Valley Spice,75,75,Powdered Spices,4.5
739,Borosilicate Glass Round Container With Lid - Green,"Kitchen, Garden & Pets",Storage & Accessories,BB Home,249,329,Containers Sets,4.5
740,Protein Bars - Peanut Cocoa,Gourmet & World Food,Cereals & Breakfast,The Whole Truth,510,600,Cereal & Granola Bars,
741,2X French Perfume Fabric Conditioner,Cleaning & Household,Detergents & Dishwash,Softouch,388.08,450,"Fabric Pre, Post Wash",4.3
742,Chilli Powder/Menasina Pudi,"Foodgrains, Oil & Masala",Masalas & Spices,Iyengar Spices & Food Specialists ,60,60,Powdered Spices,3.7
743,Madras Sambar Powder,"Foodgrains, Oil & Masala",Masalas & Spices,Eastern,38,40,Blended Masalas,4.3
744,Frappuccino - Coffee,Gourmet & World Food,Drinks & Beverages,Starbucks,350,350,Coffee & Pre-Mix,
745,Cup Noodles - Italiano,Snacks & Branded Foods,"Noodle, Pasta, Vermicelli",Nissin,50,50,Cup Noodles,4
746,"Cat Care - Comfort Bowl, 32Oz GIb1010","Kitchen, Garden & Pets",Pet Food & Accessories,Glenand,360,360,Pet Feeding Support,
747,Sylvana Whisky Glass Tumbler,"Kitchen, Garden & Pets",Crockery & Cutlery,Pasabahce,489,660,Glassware,
748,Flavoured Milk - Pista,"Bakery, Cakes & Dairy",Dairy,Heritage,96,100,"Flavoured, Soya Milk",4
749,India's No 1 Fluoride Free Toothpaste,Beauty & Hygiene,Oral Care,Dabur Meswak,210.96,282,Toothpaste,4.3
750,Mild Cheddar - Red Portion,Gourmet & World Food,Dairy & Cheese,Grandma Singletons,449,449,International Cheese,
751,Wassup Pup Sulphate Free Puppy Shampoo,"Kitchen, Garden & Pets",Pet Food & Accessories,Captain Zack,390,390,Pet Cleaning & Grooming,
752,Pinnacle Pride Lunch/Tiffin Kit - Yellow,"Kitchen, Garden & Pets",Storage & Accessories,Pinnacle,600,600,Lunch Boxes,
753,Red Hot Anti Germ Mouthwash,Beauty & Hygiene,Oral Care,Closeup,185,230,Mouthwash,4.2
754,Premium Eau De Toilette,Beauty & Hygiene,Fragrances & Deos,The Man Company,1319.4,2199,Perfume,
755,"Coffee Roasters - Dark Vienna Roast, French Press",Gourmet & World Food,Drinks & Beverages,Blue Tokai ,450,450,Coffee & Pre-Mix,
756,Pure Shilajit - Resin Form,Beauty & Hygiene,Health & Medicine,Upakarma,1450,1450,Supplements & Proteins,
757,Pickle - Chicken,Snacks & Branded Foods,Pickles & Chutney,Double Horse,265,265,Non Veg Pickle,2.2
758,Taft Ultimate Hair Lacquer Ultimately Strong 6,Beauty & Hygiene,Hair Care,Schwarzkopf,395,395,Hair & Scalp Treatment,3.7
759,Vinegar - Apple Cider Vinegar + Garcinia,Gourmet & World Food,Oils & Vinegar,Kapiva Ayurveda,497.17,599,Balsamic & Cider Vinegar,4.4
760,Baby Powder,Baby Care,Baby Bath & Hygiene,Johnson's baby,235,235,Baby Powder,4.5
761,Aloe 90% Soothing Gel,Beauty & Hygiene,Skin Care,It's Skin,400,400,Face Care,1
762,Assam Tea,Gourmet & World Food,Drinks & Beverages,Te-A-Me,80,80,Gourmet Tea & Tea Bags,
763,In-Shower Hair Removal Cream For Men & Women - Normal Skin,Beauty & Hygiene,Feminine Hygiene,Veet,450,450,Hair Removal,4.1
764,Chicken Nuggets,Snacks & Branded Foods,Frozen Veggies & Snacks,sumeru,269,269,Frozen Non-Veg Snacks,4
765,Organic - Pumpkin Seeds/Kumbalakayi Bija,"Foodgrains, Oil & Masala",Organic Staples,bb Royal,375,475,Organic Dry Fruits,4
766,Atlantic Salmon - Smoked  Presliced,"Eggs, Meat & Fish",Fish & Seafood,Big Sams,1180,1180,Frozen Fish & Seafood,
767,Evening Primrose Oil - Vegetarian Capsule (500 mg),Beauty & Hygiene,Hair Care,Sri Sri Ayurveda ,295,295,Hair Oil & Serum,5
768,Beetroot - Julienne,Fruits & Vegetables,Cuts & Sprouts,Fresho,26,32.5,Cut & Peeled Veggies,
769,"Green Tea - Tulsi, Good Morning",Beverages,Tea,Wagh Bakri,75,150,Green Tea,
770,Fabric Conditioner - Rose Fresh,Cleaning & Household,All Purpose Cleaners,Comfort,450,450,Imported Cleaners,3
771,"Graphene Anion Day Use, L",Beauty & Hygiene,Feminine Hygiene,Colleen,120,120,Sanitary Napkins,
772,Istanbul Juice/Whisky Glass Tumbler,"Kitchen, Garden & Pets",Crockery & Cutlery,Pasabahce,409,558,Glassware,4
773,Organic - White Pepper,"Foodgrains, Oil & Masala",Organic Staples,bb Royal,70,75,Organic Masalas & Spices,4.3
774,Diet Chivda,Snacks & Branded Foods,Snacks & Namkeen,Garden,50,50,Namkeen & Savoury Snacks,4.2
775,Chilli Garlic Aioli Dip,Snacks & Branded Foods,"Spreads, Sauces, Ketchup",All That Dips,160,200,Dips & Dressings,
776,Jasmine Heart Bath Personal Care Gift Set,Beauty & Hygiene,Bath & Hand Wash,Soulflower,1600,2000,Bath Salts & Oils,
777,"Loofah/Sponge Scrubber/Body - Pink, BH-064D PNK",Beauty & Hygiene,Bath & Hand Wash,BB Home,139,189,Bathing Accessories,
778,Safe Sun Kids Sun Block Cream - SPF 25,Beauty & Hygiene,Skin Care,Lotus Herbals,232,335,Face Care,4
779,Pasta & Pizza Sauce - No Onion & No Garlic,Snacks & Branded Foods,"Spreads, Sauces, Ketchup",Veeba,89,89,Mayonnaise,4.2
780,Soap Case - Glory,Beauty & Hygiene,Bath & Hand Wash,Reliance Plast,85,85,Bathing Accessories,5
781,Peanut Butter - Chunky,Gourmet & World Food,"Sauces, Spreads & Dips",American Garden ,299,299,"Chocolate, Peanut Spread",4.1
782,Skin Gel - Under Eye,Beauty & Hygiene,Skin Care,Richfeel,189,189,Eye Care,3
783,"Honey Comb Touch Non-Stick Flat Tawa - 260 mm, Black","Kitchen, Garden & Pets",Cookware & Non Stick,Nirlon,429,799,Tawa & Sauce Pan,3.7
784,"Face Mask - Pro Tech 95, 6 layered, Medium, MK18003",Beauty & Hygiene,Health & Medicine,T BASE,249,299,Face Masks & Safety Gears,3.6
785,Hand Soap - Lavender & Chamomile,Beauty & Hygiene,Bath & Hand Wash,Skin Cottage ,225,225,Hand Wash & Sanitizers,5
786,Durum Wheat Pasta- Penne Rigate 500 g Carton + Pasta Sauce- Arrabbiata 400 g Jar,Gourmet & World Food,"Sauces, Spreads & Dips",Barilla,598,598,Pastas & Spaghetti,
787,Oil - Gingelly,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Idhayam,279,299,Gingelly Oil,4.2
788,Ragi - Whole,"Foodgrains, Oil & Masala",Organic Staples,Organic Tattva,57,60,Organic Dals & Pulses,3.8
789,"Capsules - Shilajit Gold for Strength, Stamina & Power",Beauty & Hygiene,Health & Medicine,Dabur,322.5,430,Ayurveda,
790,100% Melamine 3D Soup Spoon - Blue,"Kitchen, Garden & Pets",Crockery & Cutlery,Iveo ,264,264,Plates & Bowls,
791,Signature Gold Dark Vanilla & Oud Wood Perfume,Beauty & Hygiene,Fragrances & Deos,Axe,360,450,Men's Deodorants,3.6
792,"Super Moist Cake Mix - Yellow, Imported",Gourmet & World Food,Cooking & Baking Needs,Betty Crocker,445,445,Flours & Pre-Mixes,
793,"Organic Pure Sweetener Blend - 1:4 Sugar Replacement Powder, Unbleached",Gourmet & World Food,"Sauces, Spreads & Dips",D-Alive,499,499,Thai & Asian Sauces,
794,"100% Whey Protein, Rich Chocolate",Beauty & Hygiene,Health & Medicine,IN2,2000,2000,Supplements & Proteins,
795,Chemba Puttu Podi,"Foodgrains, Oil & Masala","Atta, Flours & Sooji",Double Horse,145,145,Rice & Other Flours,4.3
796,Ratnagiri Alphonso,Beverages,Fruit Juices & Drinks,B Natural,114,120,Juices,
797,Water Wiper - Nano,Cleaning & Household,"Mops, Brushes & Scrubs",Milton - Spotzero,149,149,"Mops, Wipers",2.2
798,Tomato Salsa Dip - Enjoy With Nacho Chips,Gourmet & World Food,"Sauces, Spreads & Dips",Habanero,157.5,175,"Hummus, Cheese, Salsa Dip",
799,Canadian Grade A Maple Syrup,Gourmet & World Food,"Sauces, Spreads & Dips",Maple Joe,481.5,535,Honey & Maple Syrup,3.8
800,"Harippa Roasted Seeds - Pumpkin, Cheesy Onion",Gourmet & World Food,"Snacks, Dry Fruits, Nuts",True Elements,120,120,Roasted Seeds & Nuts,4.8
801,Premium - 3 Follow-Up Formula,Baby Care,Baby Food & Formula,Dexolac,595,595,Infant Formula,4.5
802,Hand Wash - Green Apple,Beauty & Hygiene,Bath & Hand Wash,50ap,198,198,Hand Wash & Sanitizers,
803,Energy Bar Hazelnut Magic 6 pcs + Energy Bar Oat & Apricot 6 pcs,Snacks & Branded Foods,Breakfast Cereals,On The Run,600,600,Granola & Cereal Bars,
804,Stevia Tablets Dispenser,Gourmet & World Food,Cooking & Baking Needs,So Sweet,120,120,Exotic Sugar & Salt,4
805,"Steel Spoon set - Ice cream, Monde","Kitchen, Garden & Pets",Crockery & Cutlery,Anjali,115,150,"Cutlery, Spoon & Fork",4.3
806,My Dream For Him - Perfumed Deodorant Natural Spray,Beauty & Hygiene,Fragrances & Deos,Embark,295,295,Men's Deodorants,
807,Imli Khajoor Chutney,"Foodgrains, Oil & Masala",Masalas & Spices,Madhur,90,90,Cooking Pastes,4.4
808,Water & Juice Glass - Long,"Kitchen, Garden & Pets",Crockery & Cutlery,Krosno - Europe,1099,1099,Glassware,5
809,Dry Dates/Kharjura/Chuara,"Foodgrains, Oil & Masala",Dry Fruits,Soulfit,699,699,Other Dry Fruits,4
810,Express Shine Sponge - Black,Cleaning & Household,Car & Shoe Care,Kiwi,72,72,Shoe Polish,4.2
811,"Storewell Airtight Plastic Container - Transparent, With Purple Lid","Kitchen, Garden & Pets",Storage & Accessories,Laplast,339,769,Containers Sets,4
812,Olive Oil - Pomace,Gourmet & World Food,Oils & Vinegar,Basso,499,499,"Pure, Pomace Olive Oil",4.3
813,Chai/100% Melamine Water/Juice Tumbler - Red,"Kitchen, Garden & Pets",Crockery & Cutlery,Iveo ,149,192,"Cups, Mugs & Tumblers",3.8
814,100% Green Tea,Beverages,Tea,Sprig Tea,141.55,149,Green Tea,3.8
815,Papad - Special Punjabi Masala,Snacks & Branded Foods,Ready To Cook & Eat,Atish ,90,90,"Papads, Ready To Fry",3.2
816,"Anti Viral & Anti Pollution N95 Face Mask - Tesu, Large, Assorted",Beauty & Hygiene,Health & Medicine,Airific,1195,1195,Face Masks & Safety Gears,3
817,Cookies - Cashew,Snacks & Branded Foods,Biscuits & Cookies,Unibic,36,40,Cookies,4.1
818,"Plastic Bucket With Handle - Off Ivory, New Nova, 15400",Cleaning & Household,Bins & Bathroom Ware,Ratan,307,307,Buckets & Mugs,4.4
819,Millet Idly & Dosa Batter,Snacks & Branded Foods,Ready To Cook & Eat,Batter Box,100,100,Breakfast & Snack Mixes,3.9
820,Plastic Clip Mop - 350,Cleaning & Household,"Mops, Brushes & Scrubs",Gebi ,249,349,"Mops, Wipers",3.5
821,"Prawns, Peeled & Deveined","Eggs, Meat & Fish",Fish & Seafood,Fresho,405,699,Fresh Fish,
822,Serum Vegital Perfecting Toning Lotion - For All Skin Types,Beauty & Hygiene,Skin Care,YVES ROCHER,697,850,Face Care,
823,"Spring Roll Sheets - 6""x6""",Snacks & Branded Foods,Frozen Veggies & Snacks,Switz,100,110,Frozen Veg Snacks,4
824,Fiesta Serving Bowl With Serving Spoon - Assorted Colour,"Kitchen, Garden & Pets",Crockery & Cutlery,Nakoda,349,564,Plates & Bowls,4
825,"Glass Water Bottle With Round Base - Yellow, B1367","Kitchen, Garden & Pets",Storage & Accessories,BB Home,209,499,Water & Fridge Bottles,
826,Small Jars Set With Printed Lids,"Kitchen, Garden & Pets",Crockery & Cutlery,Yera,109,130,Glassware,4.2
827,Tasty Masala Coated Peanuts,Snacks & Branded Foods,Snacks & Namkeen,Tasties,105,147,Namkeen & Savoury Snacks,
828,Masala - Paneer,"Foodgrains, Oil & Masala",Masalas & Spices,Tata Sampann,37.8,42,Blended Masalas,4.3
829,Singhara Atta - Gluten Free,Gourmet & World Food,"Atta, Flours & Sooji",Graminway,140,140,Flours & Pre-Mixes,3.7
830,"Plastic Dustbin/Garbage Bin - Green With Black, Polka Dots, Bon Bon, 12081P-M-B",Cleaning & Household,Bins & Bathroom Ware,Ratan,199,320,Dustbins,2.9
831,"Steel Storage/Lunch Container - No.14, Blue, Klip It","Kitchen, Garden & Pets",Steel Utensils,Joyo Steel,219,328,Steel Storage Containers,3.8
832,Pink/Rosa Beauty Bathing Bar,Beauty & Hygiene,Bath & Hand Wash,Dove,193.5,215,Bathing Bars & Soaps,4.3
833,Sesame Oil - Cold Pressed,Gourmet & World Food,Oils & Vinegar,Health 1st,195,195,Flavoured & Other Oils,4.8
834,Purifying Neem Facial Wipes,Beauty & Hygiene,Skin Care,Himalaya,150,200,Face Care,4.3
835,Fruit Juice - Mango Delight,Beverages,Fruit Juices & Drinks,Tropicana,164,200,Juices,
836,International Italian Mushroom Soup,Snacks & Branded Foods,Ready To Cook & Eat,Knorr,58.5,65,Soups,4.2
837,"Plates - Marine Fish, Medium","Kitchen, Garden & Pets",Crockery & Cutlery,Pasabahce,929,1272,Glassware,4
838,Pumpkin - Organically Grown,Fruits & Vegetables,Fresh Vegetables,Fresho,28,35,Organic Vegetables,
839,Baby Wipes - Gentle,Baby Care,Diapers & Wipes,Himalaya Baby,44,44,Baby Wipes,4.3
840,Face Scrub De Tan With Walnut Granules,Beauty & Hygiene,Men's Grooming,USTRAA,226,350,Face & Body,2
841,Hazelnut Kernel,Gourmet & World Food,Cooking & Baking Needs,Puramate,153,170,"Baking, Cake Decorations",
842,Mutton Delicate Chops,"Eggs, Meat & Fish",Mutton & Lamb,Premier,550,550,Frozen Mutton,
843,Snail Moisture Mask Sheet,Beauty & Hygiene,Skin Care,It's Skin,180,180,Face Care,
844,Nutri-licious Masala Veg Atta Noodles - Pouch,Snacks & Branded Foods,"Noodle, Pasta, Vermicelli",MAGGI ,80.88,94,Instant Noodles,4.2
845,Masala - Mumbai Bhaji Pav,"Foodgrains, Oil & Masala",Masalas & Spices,Badshah,35,35,Blended Masalas,4.4
846,Squash - Sarasaparilla/Nannari/Sugandhi Root,Beverages,Fruit Juices & Drinks,NaturoBell,140,140,Syrups & Concentrates,2.5
